stop_id,stop_name,lat,lon,boardings,alightings,demand,min_cityhall,min_samsan,min_taehwagang,min_ulsanuniv,min_hhi,min_uuh,min_ktx,min_eonyang,min_to_any_hub,mean_to_hubs,hubs_within_45min
E0783,울산우편집중국,35.57347167,129.356534,54,32,86,33.0,30.0,21.0,48.0,56.0,66.0,88.0,100.0,21.0,55.25,3
E0784,롯데마트진장점,35.57589958,129.3567231,261,111,372,36.0,33.0,25.0,50.0,59.0,68.0,89.0,102.0,25.0,57.75,3
E0785,농수산물종합유통센터정문,35.58051993,129.3577602,340,161,501,39.0,37.0,28.0,54.0,59.0,69.0,90.0,104.0,28.0,60.0,3
E0786,명촌동입구,35.55775563,129.3570042,37,32,69,35.0,29.0,20.0,50.0,50.0,58.0,90.0,101.0,20.0,54.125,3
E0787,차량등록사업소,35.57059076,129.3558744,21,8,29,31.0,30.0,24.0,47.0,58.0,68.0,86.0,99.0,24.0,55.375,3
E0788,우정교회,35.55970223,129.3571846,45,35,80,33.0,28.0,18.0,49.0,47.0,57.0,86.0,100.0,18.0,52.25,3
E0789,명촌동,35.55775563,129.3570042,50,27,77,35.0,29.0,20.0,51.0,50.0,58.0,90.0,102.0,20.0,54.375,3
E0790,메가마트,35.54771107,129.1152159,229,48,277,90.0,100.0,107.0,74.0,,,26.0,18.0,18.0,69.16666666666667,2
E0791,원연암마을,35.57387749,129.363486,11,1,12,46.0,41.0,32.0,59.0,54.0,63.0,97.0,109.0,32.0,62.625,2
E0792,연암사거리,35.57607233,129.3631965,18,10,28,43.0,40.0,31.0,59.0,56.0,66.0,95.0,109.0,31.0,62.375,3
E0793,덕양산업,35.57964711,129.3630329,31,24,55,40.0,36.0,28.0,55.0,55.0,65.0,91.0,105.0,28.0,59.375,3
E0794,LG진로아파트,35.5858688,129.3660891,379,100,479,40.0,37.0,30.0,56.0,55.0,66.0,92.0,105.0,30.0,60.125,3
E0795,화봉시장,35.58836893,129.3654476,1740,696,2436,42.0,38.0,32.0,58.0,59.0,68.0,94.0,107.0,32.0,62.25,3
E0796,농수산물종합유통센터후문,35.58051993,129.3577602,177,94,271,39.0,37.0,29.0,54.0,58.0,68.0,90.0,104.0,29.0,59.875,3
E0797,북구청남문,35.58065879,129.3613424,822,396,1218,40.0,37.0,30.0,56.0,57.0,67.0,90.0,103.0,30.0,60.0,3
E0798,연암,35.58047781,129.3691833,17,11,28,43.0,40.0,34.0,60.0,59.0,70.0,95.0,108.0,34.0,63.625,3
E0799,연암동,35.58280045,129.3691743,100,15,115,47.0,43.0,35.0,61.0,59.0,71.0,98.0,110.0,35.0,65.5,2
E0800,연암초등학교,35.58600031,129.3702034,106,32,138,46.0,43.0,36.0,62.0,58.0,69.0,100.0,111.0,36.0,65.625,2
E0801,무룡고등학교,35.58632876,129.3591693,90,73,163,43.0,42.0,35.0,58.0,62.0,72.0,94.0,106.0,35.0,64.0,3
E0802,북구청앞,35.58248293,129.3599058,362,171,533,41.0,37.0,29.0,56.0,60.0,70.0,90.0,104.0,29.0,60.875,3
E0803,상방마을,35.58111242,129.3658904,16,4,20,41.0,38.0,31.0,56.0,57.0,66.0,94.0,105.0,31.0,61.0,3
E0804,모듈화산업단지입구,35.57793861,129.3743822,35,9,44,48.0,45.0,36.0,65.0,64.0,73.0,101.0,112.0,36.0,68.0,2
E0805,효문동행정복지센터,35.57793573,129.3605775,16,13,29,42.0,39.0,31.0,57.0,60.0,70.0,91.0,106.0,31.0,62.0,3
E0806,울산경제일자리진흥원,35.57153351,129.3610072,73,25,98,37.0,35.0,28.0,52.0,58.0,68.0,93.0,105.0,28.0,59.5,3
E0807,에프유,35.58105554,129.3754448,0,2,2,56.0,53.0,44.0,73.0,69.0,79.0,107.0,,44.0,68.71428571428571,1
E0808,오에스,35.58290095,129.3744743,1,0,1,60.0,57.0,47.0,77.0,74.0,84.0,113.0,,47.0,73.14285714285714,0
E0809,상연암,35.5781734,129.3764941,8,0,8,50.0,47.0,37.0,65.0,65.0,75.0,101.0,114.0,37.0,69.25,1
E0810,연암배면교차로,35.57745914,129.3699756,4,2,6,47.0,43.0,33.0,62.0,62.0,71.0,97.0,112.0,33.0,65.875,2
E0811,삼주기업,35.57652198,129.3661217,2,0,2,48.0,44.0,34.0,62.0,59.0,68.0,98.0,110.0,34.0,65.375,2
E0812,효정고등학교입구,35.56041833,129.3726582,311,62,373,35.0,31.0,22.0,51.0,38.0,47.0,90.0,101.0,22.0,51.875,4
E0813,효문입구,35.56195149,129.3713991,1,3,4,39.0,34.0,26.0,53.0,41.0,52.0,94.0,104.0,26.0,55.375,4
E0814,효문초등학교,35.56518514,129.3706415,8,2,10,44.0,39.0,30.0,59.0,46.0,56.0,98.0,111.0,30.0,60.375,3
E0815,SJG세종,35.56945026,129.3675712,84,21,105,47.0,42.0,34.0,60.0,50.0,61.0,99.0,112.0,34.0,63.125,2
E0816,대신강업,35.57145155,129.367066,43,14,57,46.0,42.0,34.0,61.0,50.0,60.0,98.0,110.0,34.0,62.625,2
E0817,합동공업사,35.56100659,129.3680976,124,26,150,35.0,31.0,22.0,50.0,41.0,52.0,91.0,101.0,22.0,52.875,4
E0818,영산공업사,35.56058927,129.3692803,101,34,135,36.0,32.0,23.0,52.0,39.0,51.0,91.0,104.0,23.0,53.5,4
E0819,현대출고교차로,35.56055327,129.3766801,61,16,77,40.0,36.0,27.0,55.0,38.0,47.0,95.0,107.0,27.0,55.625,4
E0820,효문교차로,35.5719866,129.3742718,31,16,47,55.0,51.0,43.0,71.0,61.0,69.0,106.0,,43.0,65.14285714285714,1
E0821,센트랄,35.5724573,129.3763514,4,0,4,60.0,57.0,48.0,76.0,66.0,74.0,110.0,,48.0,70.14285714285714,0
E0822,진우,35.57162821,129.3769865,1,0,1,61.0,58.0,49.0,78.0,63.0,72.0,115.0,,49.0,70.85714285714286,0
E0823,금강기계공업,35.56429202,129.3770629,1,0,1,48.0,44.0,35.0,63.0,47.0,57.0,101.0,114.0,35.0,63.625,2
E0824,시민의발서비스,35.56535475,129.3676762,4,4,8,43.0,40.0,31.0,57.0,49.0,60.0,96.0,108.0,31.0,60.5,3
E0825,현대자동차4공장,35.54024134,129.3863216,962,204,1166,43.0,35.0,25.0,61.0,28.0,39.0,100.0,111.0,25.0,55.25,5
E0826,현대자동차정문,35.54215549,129.3851753,962,187,1149,45.0,38.0,27.0,59.0,27.0,35.0,99.0,112.0,27.0,55.25,5
E0827,양정힐스테이트,35.5507663,129.3827088,620,101,721,40.0,35.0,26.0,57.0,33.0,42.0,94.0,105.0,26.0,54.0,5
E0828,현대자동차2공장,35.55275555,129.3814236,279,78,357,41.0,36.0,28.0,57.0,32.0,42.0,96.0,107.0,28.0,54.875,5
E0829,아랫율동,35.55674398,129.379384,350,69,419,38.0,33.0,24.0,54.0,40.0,49.0,92.0,104.0,24.0,54.25,4
E0830,현대출고사무소,35.55967449,129.37559,1065,144,1209,36.0,30.0,21.0,51.0,36.0,45.0,88.0,101.0,21.0,51.0,5
E0831,화봉중학교,35.58818359,129.3599711,604,246,850,42.0,40.0,33.0,57.0,58.0,68.0,94.0,107.0,33.0,62.375,3
E0832,울산공항,35.59276622,129.3575055,1604,1008,2612,40.0,39.0,32.0,56.0,59.0,69.0,91.0,104.0,32.0,61.25,3
E0833,화봉초등학교,35.59588085,129.3666554,480,102,582,48.0,47.0,39.0,64.0,65.0,74.0,98.0,111.0,39.0,68.25,1
E0834,한라비발디,35.59804123,129.3665005,46,20,66,50.0,49.0,43.0,66.0,66.0,76.0,102.0,115.0,43.0,70.875,1
E0835,송정LH1단지,35.59946927,129.366241,26,39,65,49.0,49.0,43.0,66.0,69.0,78.0,102.0,115.0,43.0,71.375,1
E0836,금강펜테리움,35.5980337,129.3662863,171,12,183,47.0,46.0,39.0,64.0,63.0,73.0,100.0,112.0,39.0,68.0,1
E0837,화봉휴먼시아2단지,35.59401247,129.367681,100,6,106,46.0,47.0,38.0,63.0,66.0,76.0,99.0,112.0,38.0,68.375,1
E0838,화봉쌍용예가,35.5937771,129.3675651,41,17,58,47.0,48.0,40.0,63.0,65.0,76.0,98.0,112.0,40.0,68.625,1
E0839,한라비발디정문,35.59804123,129.3665005,6,6,12,50.0,49.0,42.0,65.0,65.0,77.0,101.0,113.0,42.0,70.25,1
E0840,화봉고등학교,35.59383284,129.3699092,56,14,70,50.0,48.0,41.0,65.0,67.0,78.0,103.0,115.0,41.0,70.875,1
E0841,울산송정푸르지오,35.59972747,129.3705603,46,2,48,53.0,51.0,45.0,70.0,71.0,81.0,105.0,117.0,45.0,74.125,1
E0842,울산북부경찰서,35.59799614,129.3711176,6,5,11,54.0,50.0,43.0,69.0,70.0,80.0,105.0,117.0,43.0,73.5,1
E0843,울산공항정문,35.59276622,129.3575055,8,11,19,40.0,39.0,31.0,56.0,60.0,70.0,92.0,104.0,31.0,61.5,3
E0844,화봉휴먼시아3단지,35.59393844,129.3657166,91,10,101,49.0,48.0,41.0,66.0,67.0,77.0,101.0,113.0,41.0,70.25,1
E0845,송정동행정복지센터,35.59258541,129.3650248,15,6,21,50.0,47.0,40.0,66.0,64.0,75.0,102.0,116.0,40.0,70.0,1
E0846,송정초등학교,35.59076503,129.3651016,14,3,17,46.0,43.0,35.0,62.0,62.0,71.0,97.0,110.0,35.0,65.75,2
E0847,동아청구아파트앞,35.58866614,129.3660918,99,28,127,43.0,39.0,32.0,57.0,56.0,68.0,94.0,107.0,32.0,62.0,3
E0848,반도유보라정문,35.60355489,129.3677448,446,50,496,51.0,51.0,44.0,67.0,70.0,81.0,103.0,116.0,44.0,72.875,1
E0849,송정하우스디,35.60375144,129.3652256,98,33,131,51.0,52.0,44.0,66.0,65.0,76.0,103.0,117.0,44.0,71.75,1
E0850,호반베르디움,35.60377913,129.3608908,135,34,169,52.0,52.0,43.0,67.0,68.0,78.0,105.0,116.0,43.0,72.625,1
E0851,지당마을,35.60321622,129.3551751,23,11,34,51.0,49.0,42.0,67.0,69.0,79.0,102.0,116.0,42.0,71.875,1
E0852,유아교육진흥원,35.6049282,129.3538437,36,37,73,48.0,47.0,40.0,64.0,68.0,78.0,98.0,111.0,40.0,69.25,1
E0853,곡리마을,35.60566983,129.3658645,135,34,169,52.0,52.0,46.0,69.0,71.0,82.0,106.0,118.0,46.0,74.5,0
E0854,북부소방서,35.60674024,129.3688227,57,12,69,53.0,52.0,46.0,69.0,72.0,83.0,106.0,118.0,46.0,74.875,0
E0855,송정동,35.6013531,129.3551937,2,8,10,53.0,52.0,46.0,68.0,73.0,82.0,105.0,116.0,46.0,74.375,0
E0856,제일풍경채,35.60470412,129.3696122,37,9,46,51.0,51.0,45.0,68.0,71.0,82.0,103.0,116.0,45.0,73.375,1
E0857,제일풍경채정문,35.60470412,129.3696122,115,9,124,51.0,51.0,44.0,68.0,72.0,82.0,103.0,117.0,44.0,73.5,1
E0858,반도유보라,35.60355489,129.3677448,42,14,56,52.0,51.0,43.0,68.0,71.0,81.0,106.0,118.0,43.0,73.75,1
E0859,박상진의사송정역사공원,35.60256359,129.3608267,103,13,116,52.0,51.0,44.0,69.0,71.0,82.0,105.0,119.0,44.0,74.125,1
E0860,고헌중학교,35.59938293,129.3616499,9,5,14,52.0,51.0,46.0,68.0,71.0,82.0,106.0,118.0,46.0,74.25,0
E0861,한양수자인,35.60239221,129.3632187,75,16,91,52.0,52.0,45.0,68.0,70.0,80.0,105.0,117.0,45.0,73.625,1
E0862,고헌초등학교,35.60130421,129.3705162,3,8,11,52.0,52.0,45.0,69.0,71.0,81.0,104.0,118.0,45.0,74.0,1
E0863,금강펜테리움2차,35.60358015,129.3663351,17,3,20,51.0,50.0,44.0,67.0,69.0,79.0,104.0,116.0,44.0,72.5,1
E0864,성내,35.52578197,129.3991887,428,112,540,45.0,38.0,32.0,66.0,22.0,35.0,105.0,117.0,22.0,57.5,5
E0865,염포동,35.52830504,129.3963722,222,60,282,49.0,42.0,34.0,67.0,20.0,33.0,107.0,118.0,20.0,58.75,4
E0866,성원상떼빌,35.53113042,129.3931225,1145,171,1316,47.0,42.0,33.0,65.0,21.0,32.0,103.0,113.0,21.0,57.0,4
E0867,신전,35.53470865,129.3894475,889,153,1042,49.0,42.0,33.0,66.0,24.0,35.0,105.0,116.0,24.0,58.75,4
E0868,자동차선적장2,35.52446482,129.3912307,51,17,68,40.0,32.0,27.0,59.0,25.0,38.0,103.0,109.0,25.0,54.125,5
E0869,자동차선적장1,35.52358671,129.3914777,27,15,42,39.0,31.0,25.0,58.0,24.0,37.0,105.0,110.0,24.0,53.625,5
E0870,공단중기,35.43872595,129.3312767,40,6,46,62.0,72.0,79.0,81.0,110.0,,,,62.0,80.8,0
E0871,백골부대성역지,35.43467206,129.3243631,11,23,34,65.0,75.0,81.0,82.0,113.0,,,,65.0,83.2,0
E0872,제일물산입구,35.42818209,129.3375085,11,5,16,81.0,93.0,100.0,101.0,,,,,81.0,93.75,0
E0873,산성마을,35.42841214,129.3288088,10,3,13,78.0,91.0,97.0,97.0,,,,,78.0,90.75,0
E0874,LG온산공장,35.42817934,129.3332721,6,3,9,82.0,93.0,100.0,101.0,,,,,82.0,94.0,0
E0875,용안사,35.41032081,129.3112149,0,1,1,96.0,105.0,112.0,115.0,,,,,96.0,107.0,0
E0876,삼평초등학교,35.40564592,129.3224924,11,2,13,100.0,109.0,115.0,117.0,,,,,100.0,110.25,0
E0877,영묘사,35.40041768,129.3267136,4,0,4,105.0,114.0,,,,,,,105.0,109.5,0
E0878,삼평마을,35.40563882,129.3234757,1,0,1,101.0,112.0,119.0,,,,,,101.0,110.66666666666667,0
E0879,내회마을,35.40601119,129.3205526,1,0,1,103.0,114.0,,,,,,,103.0,108.5,0
E0880,상회회관,35.40725433,129.3152495,1,0,1,102.0,113.0,118.0,119.0,,,,,102.0,113.0,0
E0881,상회입구,35.40747089,129.3124937,1,0,1,99.0,109.0,115.0,117.0,,,,,99.0,110.0,0
E0882,강양,35.39174588,129.3450879,9,2,11,111.0,,,,,,,,111.0,111.0,0
E0883,웃강양,35.3938886,129.3395368,15,0,15,107.0,118.0,,,,,,,107.0,112.5,0
E0884,하회마을,35.39856684,129.3324226,7,0,7,104.0,115.0,,,,,,,104.0,109.5,0
E0885,온산수질개선사업소,35.41110117,129.3512403,2,0,2,78.0,88.0,95.0,100.0,,,,,78.0,90.25,0
E0886,신한중공업,35.40594015,129.3488841,3,1,4,82.0,93.0,100.0,104.0,,,,,82.0,94.75,0
E0887,온산수질개선사업소정문,35.41110117,129.3512403,3,1,4,74.0,85.0,92.0,96.0,,,,,74.0,86.75,0
E0888,처용삼거리,35.46707826,129.3333768,1,1,2,48.0,59.0,66.0,70.0,99.0,107.0,113.0,119.0,48.0,85.125,0
E0889,볼보트럭울산사업소,35.46660106,129.3380434,9,6,15,56.0,67.0,74.0,75.0,106.0,113.0,,,56.0,81.83333333333333,0
E0890,지후,35.46335212,129.339739,28,5,33,53.0,65.0,72.0,74.0,104.0,114.0,118.0,,53.0,85.71428571428571,0
E0891,신일반산업단지입구,35.46184357,129.3389131,3,0,3,50.0,62.0,69.0,70.0,101.0,109.0,115.0,,50.0,82.28571428571429,0
E0892,외황로입구,35.46187751,129.3347653,11,10,21,49.0,61.0,68.0,72.0,99.0,109.0,114.0,,49.0,81.71428571428571,0
E0893,처용마을입구,35.46613472,129.3323154,50,14,64,46.0,57.0,64.0,68.0,97.0,105.0,112.0,,46.0,78.42857142857143,0
E0894,처용고가교,35.46955814,129.334647,2,0,2,53.0,64.0,70.0,73.0,103.0,110.0,118.0,,53.0,84.42857142857143,0
E0895,S-oil동문입구,35.44257172,129.3503702,8,2,10,63.0,73.0,80.0,84.0,113.0,,,,63.0,82.6,0
E0896,이영산업기계입구,35.43764726,129.351219,12,4,16,63.0,75.0,82.0,85.0,114.0,,,,63.0,83.8,0
E0897,세진중공업,35.42337408,129.351231,49,16,65,69.0,81.0,88.0,91.0,,,,,69.0,82.25,0
E0898,이진마을입구,35.42881687,129.3512176,21,6,27,68.0,79.0,85.0,90.0,118.0,,,,68.0,88.0,0
E0899,S-oil정문,35.44659771,129.3343787,227,16,243,56.0,66.0,73.0,71.0,106.0,115.0,112.0,,56.0,85.57142857142857,0
E0900,화산119센터,35.44153721,129.3344637,15,7,22,60.0,71.0,78.0,79.0,109.0,118.0,,,60.0,85.83333333333333,0
E0901,S-oil후문,35.44659771,129.3343787,5,8,13,55.0,66.0,72.0,73.0,108.0,113.0,113.0,,55.0,85.71428571428571,0
E0902,KG케미칼,35.4327474,129.3514905,2,2,4,65.0,77.0,83.0,87.0,115.0,,,,65.0,85.4,0
E0903,한텍,35.41785239,129.3512325,7,6,13,73.0,85.0,92.0,95.0,,,,,73.0,86.25,0
E0904,코스모화학,35.41785231,129.3382342,9,2,11,82.0,93.0,99.0,103.0,,,,,82.0,94.25,0
E0905,한국제지,35.41054227,129.3467737,8,1,9,77.0,90.0,97.0,99.0,,,,,77.0,90.75,0
E0906,온산읍행정복지센터,35.43402623,129.3131431,520,162,682,62.0,73.0,80.0,79.0,112.0,,119.0,,62.0,87.5,0
E0907,온산우체국,35.43351645,129.3085582,166,70,236,65.0,76.0,82.0,86.0,114.0,,,,65.0,84.6,0
E0908,온산중고등학교,35.44037307,129.3162834,23,4,27,66.0,78.0,85.0,87.0,118.0,,,,66.0,86.8,0
E0909,온산문화체육센터,35.43803528,129.3146122,8,0,8,65.0,75.0,83.0,83.0,114.0,,,,65.0,84.0,0
E0910,명봉마을,35.43555144,129.3135457,17,3,20,65.0,76.0,81.0,82.0,114.0,,,,65.0,83.6,0
E0911,덕신소공원,35.43287196,129.3111532,159,71,230,64.0,74.0,81.0,83.0,114.0,,,,64.0,83.2,0
E0912,진영프리텔,35.43132504,129.3092346,155,45,200,65.0,75.0,82.0,83.0,115.0,,,,65.0,84.0,0
E0913,덕신대교,35.4289656,129.3058167,142,58,200,70.0,79.0,85.0,88.0,118.0,,,,70.0,88.0,0
E0914,오산마을,35.4440308,129.3005054,3,4,7,64.0,73.0,79.0,82.0,113.0,,,,64.0,82.2,0
E0915,동원아파트입구,35.43966546,129.3059687,90,10,100,66.0,75.0,81.0,84.0,112.0,,,,66.0,83.6,0
E0916,동원아파트,35.43966546,129.3059687,178,44,222,67.0,76.0,82.0,87.0,114.0,,,,67.0,85.2,0
E0917,울산기술공업고등학교앞,35.43721525,129.3083916,164,31,195,68.0,77.0,83.0,88.0,119.0,,,,68.0,87.0,0
E0918,덕신초등학교,35.4347568,129.3059132,62,22,84,67.0,77.0,84.0,87.0,114.0,,,,67.0,85.8,0
E0919,크로바강변빌라,35.42761189,129.3064217,16,7,23,70.0,79.0,85.0,89.0,119.0,,,,70.0,88.4,0
E0920,해븐빌리지6차,35.42642532,129.3087086,37,6,43,71.0,80.0,87.0,90.0,,,,,71.0,82.0,0
E0921,무림피앤피사원주택,35.42560105,129.3117936,3,4,7,74.0,84.0,89.0,92.0,,,,,74.0,84.75,0
E0922,무궁화아파트,35.42759138,129.3119323,107,11,118,72.0,82.0,88.0,91.0,,,,,72.0,83.25,0
E0923,덕신입구,35.43959607,129.284711,2,4,6,63.0,74.0,81.0,85.0,114.0,,,,63.0,83.4,0
E0924,온산농협,35.43353088,129.3122482,6,1,7,65.0,76.0,82.0,83.0,113.0,,,,65.0,83.8,0
E0925,동백아파트,35.44036636,129.3077915,3,0,3,68.0,79.0,86.0,89.0,119.0,,,,68.0,88.2,0
E0926,소방서,35.4334122,129.3062071,18,6,24,68.0,78.0,84.0,87.0,116.0,,,,68.0,86.6,0
E0927,한국제지사택,35.42998988,129.311312,4,2,6,70.0,80.0,87.0,88.0,,,,,70.0,81.25,0
E0928,LS사택,35.43064821,129.3129686,2,0,2,71.0,81.0,87.0,88.0,118.0,,,,71.0,89.0,0
E0929,울산기술공업고등학교,35.43721525,129.3083916,10,0,10,68.0,79.0,84.0,88.0,117.0,,,,68.0,87.2,0
E0930,(주)TCT제2공장,35.46128879,129.333938,69,9,78,49.0,60.0,67.0,70.0,97.0,106.0,114.0,,49.0,80.42857142857143,0
E0931,회학마을입구,35.45574223,129.3338882,39,4,43,54.0,65.0,72.0,74.0,105.0,113.0,,,54.0,80.5,0
E0932,대한유화,35.45183909,129.3340824,49,4,53,56.0,67.0,73.0,75.0,106.0,114.0,,,56.0,81.83333333333333,0
E0933,거남마을,35.45449323,129.3186234,0,2,2,61.0,72.0,79.0,82.0,110.0,119.0,,,61.0,87.16666666666667,0
E0934,협진ENG,35.44950992,129.317728,0,2,2,63.0,74.0,81.0,81.0,113.0,,,,63.0,82.4,0
E0935,장촌상리,35.54979522,129.1488591,5,5,10,77.0,90.0,95.0,62.0,,,10.0,22.0,10.0,59.333333333333336,2
E0936,공촌,35.54966369,129.1627813,27,4,31,78.0,91.0,96.0,62.0,,,16.0,27.0,16.0,61.666666666666664,2
E0937,대방아파트,35.54943591,129.1671048,66,4,70,75.0,89.0,93.0,60.0,,,17.0,28.0,17.0,60.333333333333336,2
E0938,반송,35.55017819,129.1701166,19,2,21,74.0,88.0,93.0,60.0,,,19.0,31.0,19.0,60.833333333333336,2
E0939,반천마을,35.5533488,129.1786778,25,3,28,71.0,86.0,89.0,56.0,,,24.0,35.0,24.0,60.166666666666664,2
E0940,효성앞,35.51485646,129.3593668,1,2,3,35.0,37.0,37.0,51.0,51.0,48.0,100.0,104.0,35.0,57.875,3
E0941,장촌,35.54904624,129.1517227,13,6,19,76.0,90.0,95.0,63.0,,,12.0,23.0,12.0,59.833333333333336,2
E0942,(주)SLT,35.56458241,129.1456345,3,2,5,105.0,119.0,,91.0,,,44.0,55.0,44.0,82.8,1
E0943,반천현대아파트,35.55892478,129.1899969,205,26,231,65.0,81.0,84.0,50.0,114.0,,32.0,43.0,32.0,67.0,2
E0944,반송교차로,35.5510258,129.1817791,9,3,12,69.0,83.0,87.0,55.0,119.0,,26.0,38.0,26.0,68.14285714285714,2
E0945,반천현대아파트입구,35.55892478,129.1899969,11,9,20,64.0,80.0,83.0,52.0,115.0,,31.0,42.0,31.0,66.71428571428571,2
E0946,미연,35.55945377,129.1842821,14,3,17,70.0,86.0,89.0,56.0,,,29.0,40.0,29.0,61.666666666666664,2
E0947,반천초등학교,35.55636198,129.181323,41,9,50,72.0,88.0,92.0,58.0,,,27.0,37.0,27.0,62.333333333333336,2
E0948,반천,35.55425553,129.1784833,17,2,19,70.0,85.0,89.0,56.0,119.0,,24.0,35.0,24.0,68.28571428571429,2
E0949,반곡초등학교,35.60275323,129.1399626,10,0,10,,,,107.0,,,62.0,52.0,52.0,73.66666666666667,0
E0950,옥동,35.60805581,129.1449458,8,0,8,,,,119.0,,,76.0,64.0,64.0,86.33333333333333,0
E0951,고하,35.6049992,129.1418893,5,0,5,,,,111.0,,,67.0,56.0,56.0,78.0,0
E0952,다개입구,35.61337767,129.1229128,3,1,4,,,,115.0,,,71.0,57.0,57.0,81.0,0
E0953,고속도휴게소,35.59712384,129.1360452,2,0,2,,,,113.0,,,67.0,57.0,57.0,79.0,0
E0954,개말,35.60293181,129.1354473,1,0,1,,,,106.0,,,59.0,48.0,48.0,71.0,0
E0955,울주도서관,35.55805256,129.1372683,35,10,45,75.0,86.0,93.0,57.0,,,9.0,11.0,9.0,55.166666666666664,2
E0956,어음리E편한세상,35.56014234,129.1340863,316,108,424,74.0,83.0,90.0,56.0,,,11.0,9.0,9.0,53.833333333333336,2
E0957,언양고등학교,35.56089661,129.1330336,74,9,83,77.0,87.0,95.0,61.0,,,12.0,8.0,8.0,56.666666666666664,2
E0958,언양자동차학원,35.55694479,129.1396003,3,15,18,75.0,85.0,92.0,59.0,,,9.0,12.0,9.0,55.333333333333336,2
E0959,언양임시시외터미널앞,35.56245772,129.1300562,92,34,126,78.0,90.0,97.0,63.0,,,15.0,7.0,7.0,58.333333333333336,2
E0960,양우내안애,35.58100977,129.122733,304,27,331,89.0,98.0,107.0,72.0,,,24.0,17.0,17.0,67.83333333333333,2
E0961,언양하나로마트,35.57357566,129.1228649,3,1,4,88.0,98.0,105.0,72.0,,,26.0,18.0,18.0,67.83333333333333,2
E0962,고중마을,35.60262836,129.1294533,1,0,1,,,,119.0,,,74.0,67.0,67.0,86.66666666666667,0
E0963,다개사입구,35.60579009,129.1262404,3,0,3,,,,,,,78.0,68.0,68.0,73.0,0
E0964,원평마을,35.6090689,129.1275173,2,0,2,,,,111.0,,,64.0,53.0,53.0,76.0,0
E0965,갈전,35.61743932,129.1247986,2,0,2,,,,118.0,,,73.0,63.0,63.0,84.66666666666667,0
E0966,다개,35.61337767,129.1229128,2,0,2,,,,,,,74.0,60.0,60.0,67.0,0
E0967,새말,35.61120188,129.1241595,1,0,1,,,,111.0,,,66.0,55.0,55.0,77.33333333333333,0
E0968,정거리,35.5936503,129.1343201,4,1,5,,,,105.0,,,60.0,52.0,52.0,72.33333333333333,0
E0969,관정마을,35.58851422,129.1311112,1,0,1,111.0,,,95.0,,,49.0,42.0,42.0,74.25,1
E0970,신화3길입구,35.58547721,129.1268056,2,0,2,95.0,108.0,114.0,81.0,,,36.0,29.0,29.0,77.16666666666667,2
E0971,신화(태기)입구,35.58852268,129.133718,5,0,5,115.0,,,99.0,,,55.0,46.0,46.0,78.75,0
E0972,외골길,35.58178551,129.1373413,4,0,4,108.0,118.0,,91.0,,,46.0,38.0,38.0,80.2,1
E0973,신흥마을회관,35.57507844,129.1338211,1,0,1,96.0,106.0,114.0,79.0,,,38.0,27.0,27.0,76.66666666666667,2
E0974,언양우체국,35.56551214,129.1249435,236,34,270,83.0,92.0,100.0,66.0,,,20.0,7.0,7.0,61.333333333333336,2
E0975,언양읍행정복지센터,35.56940857,129.125062,43,20,63,80.0,90.0,98.0,63.0,,,19.0,11.0,11.0,60.166666666666664,2
E0976,경남아너스빌,35.57126825,129.1253753,183,18,201,80.0,93.0,99.0,64.0,,,19.0,11.0,11.0,61.0,2
E0977,동부주공,35.57182557,129.1223202,44,2,46,84.0,94.0,101.0,68.0,,,23.0,14.0,14.0,64.0,2
E0978,언양중학교,35.56994407,129.1277122,4,12,16,81.0,92.0,100.0,65.0,,,22.0,13.0,13.0,62.166666666666664,2
E0979,시장입구,35.56464869,129.1257387,109,90,199,78.0,87.0,95.0,61.0,,,16.0,4.0,4.0,56.833333333333336,2
E0980,언양읍성북문,35.5700783,129.1223768,86,17,103,82.0,93.0,100.0,66.0,,,22.0,15.0,15.0,63.0,2
E0981,언양복지회관,35.56984978,129.1265815,58,2,60,78.0,90.0,98.0,62.0,,,20.0,12.0,12.0,60.0,2
E0982,금성종합상사,35.57048537,129.1204409,7,3,10,84.0,96.0,103.0,69.0,,,25.0,15.0,15.0,65.33333333333333,2
E0983,농협중앙회,35.56512202,129.1239956,89,5,94,82.0,93.0,100.0,67.0,,,19.0,7.0,7.0,61.333333333333336,2
E0984,삼성아파트,35.56693951,129.1118607,169,35,204,88.0,98.0,105.0,69.0,,,25.0,14.0,14.0,66.5,2
E0985,경동청구,35.56952832,129.1083787,90,8,98,95.0,105.0,112.0,78.0,,,34.0,22.0,22.0,74.33333333333333,2
E0986,언양맨션,35.56730235,129.1173537,137,30,167,84.0,94.0,101.0,67.0,,,25.0,13.0,13.0,64.0,2
E0987,언양성당,35.56857178,129.1148976,121,11,132,86.0,96.0,104.0,69.0,,,25.0,13.0,13.0,65.5,2
E0988,언양전화국,35.56620873,129.1189952,50,20,70,84.0,94.0,101.0,67.0,,,21.0,11.0,11.0,63.0,2
E0989,언삼교사거리,35.56471654,129.1160082,0,1,1,86.0,95.0,103.0,68.0,,,27.0,16.0,16.0,65.83333333333333,2
E0990,울산축산회관,35.56611414,129.1176248,121,19,140,85.0,94.0,101.0,68.0,,,24.0,14.0,14.0,64.33333333333333,2
